event_id,user_id,event_type,event_at,referral_id,metadata_json
584,319,app_open,2024-05-22 13:32:00,,{}
585,320,install,2024-01-25 02:08:37,,{}
586,320,app_open,2024-02-06 07:47:37,,{}
587,320,app_open,2024-01-26 20:23:37,,{}
588,321,install,2023-07-15 00:00:00,,{}
589,322,install,2023-11-21 00:00:00,,{}
590,323,install,2024-03-23 23:48:56,,{}
591,323,app_open,2024-03-31 09:41:56,,{}
592,324,install,2023-04-25 00:00:00,,{}
593,325,install,2023-01-19 00:00:00,,{}
594,326,install,2024-04-07 05:10:59,,{}
595,326,app_open,2024-04-14 11:14:59,,{}
596,327,install,2023-08-06 00:00:00,,{}
597,328,install,2023-08-12 00:00:00,,{}
598,329,install,2024-03-07 14:51:24,,{}
599,329,app_open,2024-03-13 11:18:24,,{}
600,329,app_open,2024-03-24 00:25:24,,{}
601,329,app_open,2024-03-24 23:26:24,,{}
602,329,app_open,2024-03-09 01:08:24,,{}
603,329,app_open,2024-03-26 10:35:24,,{}
604,329,app_open,2024-03-30 01:23:24,,{}
605,329,app_open,2024-03-22 02:38:24,,{}
606,329,app_open,2024-03-13 17:39:24,,{}
607,329,app_open,2024-03-16 16:30:24,,{}
608,329,app_open,2024-04-02 06:15:24,,{}
609,329,app_open,2024-03-30 04:41:24,,{}
610,329,app_open,2024-03-31 03:45:24,,{}
611,330,install,2023-09-26 00:00:00,,{}
612,331,install,2023-04-09 00:00:00,,{}
613,332,install,2024-05-28 19:15:28,,{}
614,332,app_open,2024-06-18 04:23:28,,{}
615,332,app_open,2024-06-27 08:23:28,,{}
616,332,app_open,2024-06-07 08:56:28,,{}
617,333,install,2024-02-13 09:49:20,,{}
618,333,app_open,2024-02-14 06:39:20,,{}
619,333,app_open,2024-02-17 04:27:20,,{}
620,333,app_open,2024-02-27 23:25:20,,{}
621,333,app_open,2024-02-18 02:05:20,,{}
622,333,app_open,2024-02-19 05:11:20,,{}
623,334,install,2024-04-24 17:12:56,,{}
624,334,app_open,2024-05-05 05:57:56,,{}
625,335,install,2024-04-06 02:59:10,,{}
626,335,app_open,2024-04-18 02:54:10,,{}
627,335,app_open,2024-04-07 03:13:10,,{}
628,335,app_open,2024-04-21 09:16:10,,{}
629,335,app_open,2024-04-24 00:45:10,,{}
630,335,app_open,2024-04-28 13:07:10,,{}
631,335,app_open,2024-04-08 13:57:10,,{}
632,335,app_open,2024-04-16 16:52:10,,{}
633,335,app_open,2024-04-07 20:49:10,,{}
634,336,install,2023-07-06 00:00:00,,{}
635,337,install,2023-02-01 00:00:00,,{}
636,338,install,2023-07-30 00:00:00,,{}
637,339,install,2024-01-19 08:39:00,,{}
638,339,app_open,2024-01-30 00:10:00,,{}
639,339,app_open,2024-01-28 09:09:00,,{}
640,340,install,2024-06-23 07:07:47,,{}
641,340,app_open,2024-06-23 10:17:47,,{}
642,341,install,2024-02-26 23:19:41,,{}
643,341,app_open,2024-02-28 20:04:41,,{}
644,341,app_open,2024-03-04 18:53:41,,{}
645,341,app_open,2024-03-27 14:48:41,,{}
646,341,app_open,2024-03-21 15:47:41,,{}
647,341,app_open,2024-03-17 00:32:41,,{}
648,341,app_open,2024-03-25 22:19:41,,{}
649,341,app_open,2024-03-17 18:13:41,,{}
650,341,app_open,2024-02-27 02:22:41,,{}
651,342,install,2023-08-20 00:00:00,,{}
652,343,install,2023-02-25 00:00:00,,{}
653,344,install,2023-01-07 00:00:00,,{}
654,345,install,2024-05-04 02:51:27,,{}
655,345,app_open,2024-05-12 15:20:27,,{}
656,346,install,2024-01-19 04:21:51,,{}
657,346,app_open,2024-01-26 11:26:51,,{}
658,346,app_open,2024-01-20 22:22:51,,{}
659,346,app_open,2024-02-17 10:51:51,,{}
660,346,app_open,2024-02-03 21:31:51,,{}
661,346,app_open,2024-02-13 08:49:51,,{}
662,347,install,2023-01-27 00:00:00,,{}
663,348,install,2023-08-03 00:00:00,,{}
664,349,install,2023-09-21 00:00:00,,{}
665,350,install,2023-12-11 00:00:00,,{}
666,351,install,2023-07-08 00:00:00,,{}
667,352,install,2024-06-06 06:39:07,,{}
668,353,install,2023-05-27 00:00:00,,{}
669,354,install,2023-10-26 00:00:00,,{}
670,355,install,2024-05-27 18:27:40,,{}
671,355,app_open,2024-06-19 18:11:40,,{}
672,355,app_open,2024-05-30 13:35:40,,{}
673,355,app_open,2024-06-15 06:18:40,,{}
674,355,app_open,2024-06-23 17:31:40,,{}
675,355,app_open,2024-06-26 19:06:40,,{}
676,356,install,2023-03-17 00:00:00,,{}
677,357,install,2024-02-20 06:15:24,,{}
678,357,app_open,2024-03-05 19:28:24,,{}
679,357,app_open,2024-02-25 15:47:24,,{}
680,357,app_open,2024-03-01 21:02:24,,{}
681,358,install,2023-01-04 00:00:00,,{}
682,359,install,2023-03-24 00:00:00,,{}
683,360,install,2024-06-07 17:49:20,,{}
684,360,app_open,2024-06-12 20:36:20,,{}
685,360,app_open,2024-06-11 00:27:20,,{}
686,360,app_open,2024-06-11 20:45:20,,{}
687,360,app_open,2024-06-10 16:52:20,,{}
688,360,app_open,2024-06-11 10:40:20,,{}
689,360,app_open,2024-06-29 12:15:20,,{}
690,361,install,2023-12-27 00:00:00,,{}
691,361,app_open,2024-01-02 11:06:00,,{}
692,361,app_open,2024-01-04 18:05:00,,{}
693,361,app_open,2024-01-15 06:59:00,,{}
694,362,install,2023-09-08 00:00:00,,{}
695,363,install,2023-07-13 00:00:00,,{}
696,364,install,2023-05-27 00:00:00,,{}
697,365,install,2023-05-30 00:00:00,,{}
698,366,install,2023-09-08 00:00:00,,{}
699,367,install,2024-05-25 06:25:54,,{}
700,367,app_open,2024-05-25 07:56:54,,{}
701,367,app_open,2024-06-16 13:58:54,,{}
702,367,app_open,2024-06-15 14:33:54,,{}
703,368,install,2023-10-12 00:00:00,,{}
704,369,install,2023-06-29 00:00:00,,{}
705,370,install,2024-03-18 07:27:00,,{}
706,370,app_open,2024-04-08 02:50:00,,{}
707,371,install,2024-05-07 00:53:12,,{}
708,371,app_open,2024-05-24 14:10:12,,{}
709,371,app_open,2024-05-15 05:03:12,,{}
710,371,app_open,2024-05-30 20:16:12,,{}
711,371,app_open,2024-06-04 04:26:12,,{}
712,371,app_open,2024-06-02 16:49:12,,{}
713,372,install,2024-01-28 16:40:08,,{}
714,372,app_open,2024-01-29 08:46:08,,{}
715,372,app_open,2024-02-09 13:54:08,,{}
716,373,install,2023-06-28 00:00:00,,{}
717,374,install,2023-03-15 00:00:00,,{}
718,375,install,2023-12-12 00:00:00,,{}
719,376,install,2024-03-28 15:46:26,,{}
720,376,app_open,2024-04-04 13:27:26,,{}
721,377,install,2024-04-22 07:57:20,,{}
722,377,app_open,2024-05-04 14:40:20,,{}
723,378,install,2023-09-26 00:00:00,,{}
724,379,install,2023-10-02 00:00:00,,{}
725,380,install,2023-04-18 00:00:00,,{}
726,381,install,2024-06-03 09:36:45,,{}
727,382,install,2024-03-16 19:27:01,,{}
728,382,app_open,2024-03-29 17:26:01,,{}
729,383,install,2024-06-27 18:16:50,,{}
730,384,install,2023-03-01 00:00:00,,{}
731,385,install,2023-02-24 00:00:00,,{}
732,386,install,2023-09-20 00:00:00,,{}
733,387,install,2023-08-14 00:00:00,,{}
734,388,install,2023-09-12 00:00:00,,{}
735,389,install,2024-03-02 16:58:38,,{}
736,389,app_open,2024-03-27 14:06:38,,{}
737,389,app_open,2024-03-12 06:59:38,,{}
738,390,install,2023-02-04 00:00:00,,{}
739,391,install,2023-07-19 00:00:00,,{}
740,392,install,2023-10-28 00:00:00,,{}
741,393,install,2023-04-22 00:00:00,,{}
742,394,install,2024-02-06 11:55:36,,{}
743,394,app_open,2024-02-13 17:12:36,,{}
744,394,app_open,2024-02-15 02:28:36,,{}
745,394,app_open,2024-03-08 02:57:36,,{}
746,395,install,2023-05-20 00:00:00,,{}
747,396,install,2024-03-19 13:23:00,,{}
748,396,app_open,2024-04-16 23:48:00,,{}
749,396,app_open,2024-04-03 23:15:00,,{}
750,397,install,2024-01-28 12:59:33,,{}
751,397,app_open,2024-02-16 07:00:33,,{}
752,397,app_open,2024-02-14 19:45:33,,{}
753,398,install,2023-07-13 00:00:00,,{}
754,399,install,2023-08-28 00:00:00,,{}
755,400,install,2023-04-09 00:00:00,,{}
756,401,install,2024-01-24 23:15:08,,{}
757,401,app_open,2024-02-08 04:26:08,,{}
758,401,app_open,2024-01-29 15:30:08,,{}
759,402,install,2024-05-03 16:50:35,,{}
760,402,app_open,2024-05-28 13:11:35,,{}
761,402,app_open,2024-05-30 21:50:35,,{}
762,403,install,2023-05-19 00:00:00,,{}
763,404,install,2023-12-28 00:00:00,,{}
764,404,app_open,2024-01-01 22:10:00,,{}
765,404,app_open,2024-01-09 23:23:00,,{}
766,404,app_open,2024-01-06 02:43:00,,{}
767,405,install,2023-01-20 00:00:00,,{}
768,406,install,2024-04-16 03:53:46,,{}
769,406,app_open,2024-04-19 00:21:46,,{}
770,406,app_open,2024-04-25 08:43:46,,{}
771,407,install,2023-05-28 00:00:00,,{}
772,408,install,2023-10-03 00:00:00,,{}
773,409,install,2024-03-08 14:14:28,,{}
774,409,app_open,2024-04-01 08:20:28,,{}
775,410,install,2023-12-12 00:00:00,,{}
776,411,install,2024-01-19 16:21:10,,{}
777,411,app_open,2024-02-16 12:50:10,,{}
778,412,install,2023-11-25 00:00:00,,{}
779,413,install,2023-01-08 00:00:00,,{}
780,414,install,2024-03-21 19:49:11,,{}
781,414,app_open,2024-04-08 10:33:11,,{}
782,414,app_open,2024-03-23 18:20:11,,{}
783,414,app_open,2024-04-18 11:54:11,,{}
784,414,app_open,2024-04-01 10:11:11,,{}
785,414,app_open,2024-04-19 02:03:11,,{}
786,415,install,2023-06-16 00:00:00,,{}
787,416,install,2023-12-02 00:00:00,,{}
788,417,install,2023-01-31 00:00:00,,{}
789,418,install,2024-01-23 04:23:26,,{}
790,418,app_open,2024-01-29 20:45:26,,{}
791,418,app_open,2024-01-29 06:26:26,,{}
792,419,install,2024-04-24 18:04:00,,{}
793,419,app_open,2024-05-24 18:32:00,,{}
794,419,app_open,2024-05-04 02:18:00,,{}
795,420,install,2024-02-16 06:13:04,,{}
796,420,app_open,2024-02-19 13:50:04,,{}
797,420,app_open,2024-02-26 14:54:04,,{}
798,420,app_open,2024-03-03 02:24:04,,{}
799,420,app_open,2024-02-18 23:26:04,,{}
800,420,app_open,2024-03-04 04:43:04,,{}
801,421,install,2023-05-07 00:00:00,,{}
802,422,install,2024-06-16 02:32:53,,{}
803,422,app_open,2024-06-22 11:15:53,,{}
804,423,install,2023-08-09 00:00:00,,{}
805,424,install,2023-03-08 00:00:00,,{}
806,425,install,2023-06-29 00:00:00,,{}
807,426,install,2023-08-07 00:00:00,,{}
808,427,install,2023-04-04 00:00:00,,{}
809,428,install,2023-09-29 00:00:00,,{}
810,429,install,2023-10-01 00:00:00,,{}
811,430,install,2023-04-15 00:00:00,,{}
812,431,install,2023-10-22 00:00:00,,{}
813,432,install,2024-05-01 13:44:52,,{}
814,432,app_open,2024-05-31 23:12:52,,{}
815,433,install,2023-05-31 00:00:00,,{}
816,434,install,2023-01-26 00:00:00,,{}
817,435,install,2024-03-23 13:34:20,,{}
818,435,app_open,2024-04-12 14:29:20,,{}
819,435,app_open,2024-04-06 03:24:20,,{}
820,436,install,2024-04-17 08:40:25,,{}
821,436,app_open,2024-04-20 07:17:25,,{}
822,436,app_open,2024-05-15 03:44:25,,{}
823,436,app_open,2024-05-08 16:41:25,,{}
824,437,install,2023-12-19 00:00:00,,{}
825,437,app_open,2024-01-09 07:14:00,,{}
826,437,app_open,2024-01-11 19:47:00,,{}
827,437,app_open,2024-01-11 19:23:00,,{}
828,438,install,2024-06-15 20:38:33,,{}
829,439,install,2024-03-28 19:43:57,,{}
830,439,app_open,2024-04-03 18:25:57,,{}
831,440,install,2024-02-18 22:30:58,,{}
832,440,app_open,2024-03-16 08:36:58,,{}
833,440,app_open,2024-03-13 05:51:58,,{}
834,440,app_open,2024-02-18 23:00:58,,{}
835,441,install,2023-10-27 00:00:00,,{}
836,442,install,2024-01-28 11:31:11,,{}
837,442,app_open,2024-02-23 22:26:11,,{}
838,442,app_open,2024-02-26 14:14:11,,{}
839,443,install,2024-04-14 10:00:37,,{}
840,443,app_open,2024-04-29 17:39:37,,{}
841,443,app_open,2024-05-02 01:48:37,,{}
842,444,install,2024-02-24 08:49:37,,{}
843,444,app_open,2024-03-08 16:15:37,,{}
844,445,install,2023-12-05 00:00:00,,{}
845,445,app_open,2024-01-04 15:06:00,,{}
846,446,install,2023-01-10 00:00:00,,{}
847,447,install,2023-11-13 00:00:00,,{}
848,448,install,2023-12-17 00:00:00,,{}
849,448,app_open,2024-01-07 12:23:00,,{}
850,449,install,2024-03-12 02:52:45,,{}
851,449,app_open,2024-04-11 16:28:45,,{}
852,449,app_open,2024-04-01 07:08:45,,{}
853,449,app_open,2024-04-03 05:30:45,,{}
854,450,install,2023-01-09 00:00:00,,{}
855,451,install,2023-01-04 00:00:00,,{}
856,452,install,2023-01-06 00:00:00,,{}
857,453,install,2024-05-02 05:33:09,,{}
858,453,app_open,2024-05-10 17:06:09,,{}
859,454,install,2023-12-11 00:00:00,,{}
860,454,app_open,2024-01-06 22:19:00,,{}
861,454,app_open,2024-01-09 14:32:00,,{}
862,455,install,2023-10-20 00:00:00,,{}
863,456,install,2023-05-08 00:00:00,,{}
864,457,install,2023-06-11 00:00:00,,{}
865,458,install,2024-06-05 00:48:56,,{}
866,458,app_open,2024-06-25 16:50:56,,{}
867,459,install,2024-04-13 05:57:20,,{}
868,459,app_open,2024-04-28 13:41:20,,{}
869,459,app_open,2024-04-28 05:24:20,,{}
870,459,app_open,2024-05-13 09:55:20,,{}
871,460,install,2023-08-03 00:00:00,,{}
872,461,install,2023-11-22 00:00:00,,{}
873,462,install,2023-03-30 00:00:00,,{}
874,463,install,2023-12-22 00:00:00,,{}
875,463,app_open,2024-01-03 09:10:00,,{}
876,464,install,2024-04-20 22:30:46,,{}
877,464,app_open,2024-04-27 17:38:46,,{}
878,464,app_open,2024-05-02 03:36:46,,{}
879,465,install,2024-01-26 13:45:15,,{}
880,465,app_open,2024-02-06 07:05:15,,{}
881,465,app_open,2024-01-29 14:54:15,,{}
882,465,app_open,2024-02-20 15:26:15,,{}
883,465,app_open,2024-02-20 03:45:15,,{}
884,465,app_open,2024-02-16 20:56:15,,{}
885,466,install,2023-06-14 00:00:00,,{}
886,467,install,2023-06-05 00:00:00,,{}
887,468,install,2024-02-10 04:43:25,,{}
888,468,app_open,2024-02-27 22:59:25,,{}
889,468,app_open,2024-03-05 23:15:25,,{}
890,468,app_open,2024-03-03 20:07:25,,{}
891,469,install,2024-02-20 11:49:26,,{}
892,469,app_open,2024-03-15 10:25:26,,{}
893,469,app_open,2024-03-08 04:21:26,,{}
894,469,app_open,2024-03-10 20:27:26,,{}
895,469,app_open,2024-03-21 02:23:26,,{}
896,469,app_open,2024-02-21 07:49:26,,{}
897,469,app_open,2024-03-05 22:05:26,,{}
898,469,app_open,2024-02-27 11:52:26,,{}
899,469,app_open,2024-03-20 03:27:26,,{}
900,469,app_open,2024-03-02 01:58:26,,{}
901,469,app_open,2024-02-22 15:45:26,,{}
902,469,app_open,2024-03-03 17:51:26,,{}
903,469,app_open,2024-03-14 10:54:26,,{}
904,470,install,2023-06-03 00:00:00,,{}
905,471,install,2023-08-04 00:00:00,,{}
906,472,install,2023-10-05 00:00:00,,{}
907,473,install,2023-03-15 00:00:00,,{}
908,474,install,2023-09-29 00:00:00,,{}
909,475,install,2024-01-15 04:27:31,,{}
910,475,app_open,2024-02-09 11:59:31,,{}
911,476,install,2023-04-16 00:00:00,,{}
912,477,install,2023-03-31 00:00:00,,{}
913,478,install,2023-06-01 00:00:00,,{}
914,479,install,2024-02-09 06:22:52,,{}
915,479,app_open,2024-02-20 10:17:52,,{}
916,479,app_open,2024-02-10 12:55:52,,{}
917,480,install,2024-05-17 04:28:32,,{}
918,480,app_open,2024-06-11 11:44:32,,{}
919,480,app_open,2024-05-31 12:52:32,,{}
920,481,install,2023-01-27 00:00:00,,{}
921,482,install,2023-06-04 00:00:00,,{}
922,483,install,2024-01-18 00:51:09,,{}
923,483,app_open,2024-02-14 12:25:09,,{}
924,483,app_open,2024-02-05 12:34:09,,{}
925,483,app_open,2024-02-10 09:41:09,,{}
926,483,app_open,2024-02-16 03:01:09,,{}
927,483,app_open,2024-02-14 08:47:09,,{}
928,483,app_open,2024-02-14 18:30:09,,{}
929,483,app_open,2024-01-27 08:49:09,,{}
930,483,app_open,2024-01-31 18:00:09,,{}
931,484,install,2023-06-15 00:00:00,,{}
932,485,install,2023-11-26 00:00:00,,{}
933,486,install,2024-04-24 14:36:41,,{}
934,486,app_open,2024-05-24 07:01:41,,{}
935,486,app_open,2024-05-08 03:37:41,,{}
936,487,install,2024-01-20 10:20:29,,{}
937,487,app_open,2024-02-17 08:38:29,,{}
938,488,install,2023-09-15 00:00:00,,{}
939,489,install,2023-05-05 00:00:00,,{}
940,490,install,2023-08-22 00:00:00,,{}
941,491,install,2024-03-30 17:46:16,,{}
942,491,app_open,2024-04-11 11:26:16,,{}
943,492,install,2023-04-28 00:00:00,,{}
944,493,install,2023-06-27 00:00:00,,{}
945,494,install,2023-07-03 00:00:00,,{}
946,495,install,2023-06-09 00:00:00,,{}
947,496,install,2024-05-05 10:58:21,,{}
948,496,app_open,2024-05-22 04:04:21,,{}
949,497,install,2023-10-29 00:00:00,,{}
950,498,install,2024-05-09 02:42:28,,{}
951,498,app_open,2024-05-11 00:43:28,,{}
952,499,install,2023-02-24 00:00:00,,{}
953,500,install,2024-01-08 05:43:11,,{}
954,500,app_open,2024-01-28 15:35:11,,{}
955,500,app_open,2024-01-20 08:56:11,,{}
956,501,install,2024-05-03 06:24:59,,{}
957,502,install,2023-09-27 00:00:00,,{}
958,503,install,2023-07-10 00:00:00,,{}
959,504,install,2023-09-12 00:00:00,,{}
960,505,install,2023-07-02 00:00:00,,{}
961,506,install,2024-03-30 08:52:06,,{}
962,506,app_open,2024-04-01 10:09:06,,{}
963,507,install,2023-05-14 00:00:00,,{}
964,508,install,2024-05-30 05:51:45,,{}
965,508,app_open,2024-06-10 02:56:45,,{}
966,508,app_open,2024-06-26 04:10:45,,{}
967,509,install,2023-07-05 00:00:00,,{}
968,510,install,2023-09-29 00:00:00,,{}
969,511,install,2023-04-10 00:00:00,,{}
970,512,install,2024-06-11 22:18:47,,{}
971,512,app_open,2024-06-28 18:08:47,,{}
972,512,app_open,2024-06-20 07:25:47,,{}
973,512,app_open,2024-06-17 06:07:47,,{}
974,512,app_open,2024-06-13 18:42:47,,{}
975,512,app_open,2024-06-26 19:52:47,,{}
976,512,app_open,2024-06-22 11:33:47,,{}
977,513,install,2023-04-21 00:00:00,,{}
978,514,install,2023-10-01 00:00:00,,{}
979,515,install,2024-06-09 12:06:20,,{}
980,516,install,2023-02-14 00:00:00,,{}
981,517,install,2024-06-20 15:51:44,,{}
982,518,install,2024-01-09 11:55:35,,{}
983,518,app_open,2024-02-07 08:44:35,,{}
984,518,app_open,2024-01-26 08:04:35,,{}
985,519,install,2023-07-22 00:00:00,,{}
986,520,install,2023-08-09 00:00:00,,{}
987,521,install,2023-05-10 00:00:00,,{}
988,522,install,2023-06-05 00:00:00,,{}
989,523,install,2024-05-12 03:57:59,,{}
990,523,app_open,2024-05-28 02:02:59,,{}
991,524,install,2024-03-01 20:03:19,,{}
992,524,app_open,2024-03-02 09:58:19,,{}
993,525,install,2023-01-07 00:00:00,,{}
994,526,install,2024-06-21 03:20:46,,{}
995,527,install,2023-04-09 00:00:00,,{}
996,528,install,2023-12-13 00:00:00,,{}
997,528,app_open,2024-01-07 00:48:00,,{}
998,529,install,2024-01-21 18:53:14,,{}
999,529,app_open,2024-02-07 08:30:14,,{}
1000,529,app_open,2024-02-06 02:17:14,,{}
1001,530,install,2024-06-28 22:05:29,,{}
1002,531,install,2023-09-21 00:00:00,,{}
1003,532,install,2024-01-13 13:18:23,,{}
1004,532,app_open,2024-02-11 22:32:23,,{}
1005,532,app_open,2024-01-28 11:36:23,,{}
1006,532,app_open,2024-01-31 16:00:23,,{}
1007,532,app_open,2024-02-01 15:40:23,,{}
1008,532,app_open,2024-02-05 10:48:23,,{}
1009,533,install,2024-03-12 22:23:28,,{}
1010,533,app_open,2024-03-14 06:06:28,,{}
1011,533,app_open,2024-04-02 18:12:28,,{}
1012,533,app_open,2024-03-15 09:56:28,,{}
1013,534,install,2023-02-11 00:00:00,,{}
1014,535,install,2023-01-25 00:00:00,,{}
1015,536,install,2023-05-03 00:00:00,,{}
1016,537,install,2023-05-05 00:00:00,,{}
1017,538,install,2023-02-17 00:00:00,,{}
1018,539,install,2023-08-02 00:00:00,,{}
1019,540,install,2023-10-20 00:00:00,,{}
1020,541,install,2024-03-10 08:07:05,,{}
1021,541,app_open,2024-03-16 13:20:05,,{}
1022,542,install,2023-09-10 00:00:00,,{}
1023,543,install,2024-02-01 21:07:49,,{}
1024,543,app_open,2024-03-03 02:27:49,,{}
1025,543,app_open,2024-02-14 18:23:49,,{}
1026,544,install,2023-06-16 00:00:00,,{}
1027,545,install,2023-07-17 00:00:00,,{}
1028,546,install,2023-02-04 00:00:00,,{}
1029,547,install,2023-09-02 00:00:00,,{}
1030,548,install,2023-08-17 00:00:00,,{}
1031,549,install,2023-10-18 00:00:00,,{}
1032,550,install,2023-02-14 00:00:00,,{}
1033,551,install,2023-06-23 00:00:00,,{}
1034,552,install,2024-02-28 19:25:07,,{}
1035,552,app_open,2024-03-15 21:38:07,,{}
1036,553,install,2023-12-10 00:00:00,,{}
1037,553,app_open,2024-01-06 22:22:00,,{}
1038,554,install,2024-05-18 22:58:38,,{}
1039,554,app_open,2024-06-12 07:32:38,,{}
1040,555,install,2024-01-10 11:01:40,,{}
1041,555,app_open,2024-01-17 15:39:40,,{}
1042,555,app_open,2024-01-15 19:00:40,,{}
1043,556,install,2024-04-23 07:37:56,,{}
1044,556,app_open,2024-05-17 23:25:56,,{}
1045,556,app_open,2024-05-14 22:28:56,,{}
1046,556,app_open,2024-04-23 12:56:56,,{}
1047,556,app_open,2024-05-02 10:32:56,,{}
1048,556,app_open,2024-05-12 16:09:56,,{}
1049,557,install,2023-11-28 00:00:00,,{}
1050,558,install,2023-10-24 00:00:00,,{}
1051,559,install,2024-06-15 13:51:01,,{}
1052,559,app_open,2024-06-30 08:57:01,,{}
1053,560,install,2024-04-03 02:00:23,,{}
1054,560,app_open,2024-05-02 11:05:23,,{}
1055,560,app_open,2024-04-06 08:05:23,,{}
1056,561,install,2024-04-27 12:52:59,,{}
1057,561,app_open,2024-05-18 16:35:59,,{}
1058,561,app_open,2024-04-30 05:47:59,,{}
1059,561,app_open,2024-05-18 07:27:59,,{}
1060,561,app_open,2024-04-30 01:58:59,,{}
1061,561,app_open,2024-05-04 20:43:59,,{}
1062,562,install,2023-07-24 00:00:00,,{}
1063,563,install,2023-11-01 00:00:00,,{}
1064,564,install,2023-08-23 00:00:00,,{}
1065,565,install,2024-06-28 18:17:50,,{}
1066,566,install,2023-12-23 00:00:00,,{}
1067,566,app_open,2024-01-10 14:12:00,,{}
1068,566,app_open,2024-01-16 15:27:00,,{}
1069,566,app_open,2024-01-12 15:17:00,,{}
1070,566,app_open,2024-01-07 00:06:00,,{}
1071,567,install,2023-05-18 00:00:00,,{}
1072,568,install,2023-07-24 00:00:00,,{}
1073,569,install,2023-08-20 00:00:00,,{}
1074,570,install,2023-07-25 00:00:00,,{}
1075,571,install,2024-04-17 11:12:39,,{}
1076,571,app_open,2024-04-29 18:26:39,,{}
1077,572,install,2023-11-05 00:00:00,,{}
1078,573,install,2024-02-02 09:47:22,,{}
1079,574,install,2023-12-23 00:00:00,,{}
1080,574,app_open,2024-01-12 13:54:00,,{}
1081,574,app_open,2024-01-21 09:42:00,,{}
1082,574,app_open,2024-01-02 08:27:00,,{}
1083,575,install,2023-04-30 00:00:00,,{}
1084,576,install,2023-04-12 00:00:00,,{}
1085,577,install,2023-06-01 00:00:00,,{}
1086,578,install,2024-02-20 02:45:20,,{}
1087,578,app_open,2024-03-11 01:51:20,,{}
1088,579,install,2023-10-17 00:00:00,,{}
1089,580,install,2023-12-16 00:00:00,,{}
1090,580,app_open,2024-01-12 17:21:00,,{}
1091,581,install,2024-06-30 10:29:58,,{}
1092,582,install,2024-06-09 01:00:29,,{}
1093,582,app_open,2024-06-12 07:56:29,,{}
1094,583,install,2023-01-31 00:00:00,,{}
1095,584,install,2023-02-05 00:00:00,,{}
1096,585,install,2024-03-23 00:17:10,,{}
1097,585,app_open,2024-04-09 09:08:10,,{}
1098,585,app_open,2024-04-17 19:43:10,,{}
1099,585,app_open,2024-04-12 17:38:10,,{}
1100,585,app_open,2024-04-08 07:13:10,,{}
1101,585,app_open,2024-04-04 16:50:10,,{}
1102,585,app_open,2024-04-10 08:11:10,,{}
1103,585,app_open,2024-03-27 10:27:10,,{}
1104,585,app_open,2024-04-14 04:12:10,,{}
1105,586,install,2023-12-30 00:00:00,,{}
1106,586,app_open,2024-01-09 19:25:00,,{}
1107,586,app_open,2024-01-18 07:58:00,,{}
1108,587,install,2023-12-22 00:00:00,,{}
1109,587,app_open,2024-01-04 14:04:00,,{}
1110,587,app_open,2024-01-03 13:22:00,,{}
1111,587,app_open,2024-01-08 23:07:00,,{}
1112,588,install,2023-05-25 00:00:00,,{}
1113,589,install,2023-09-20 00:00:00,,{}
1114,590,install,2024-06-14 15:24:33,,{}
1115,590,app_open,2024-06-19 16:16:33,,{}
