purchase_id,user_id,product_id,quantity,price_paid,points_earned,purchased_at,day_of_week,hour_of_day
408,600,53,3,15.71,79,2024-05-23 12:04:30,Thursday,12
409,222,32,1,6.65,33,2024-04-23 19:57:19,Tuesday,19
410,816,83,1,8.23,8,2024-05-12 16:21:13,Sunday,16
411,642,25,1,6.45,19,2024-03-06 10:00:05,Wednesday,10
412,925,2,4,21.23,106,2024-04-26 09:06:13,Friday,9
413,656,6,1,6.13,18,2024-06-06 08:36:44,Thursday,8
414,1019,73,2,11.15,22,2024-04-06 12:50:37,Saturday,12
415,653,41,1,2.98,9,2024-04-03 13:03:43,Wednesday,13
416,253,80,1,8.1,40,2024-03-09 15:26:11,Saturday,15
417,419,7,1,2.57,3,2024-01-14 06:21:14,Sunday,6
418,253,61,1,6.75,34,2024-04-15 16:58:27,Monday,16
419,94,61,3,25.67,128,2024-06-29 10:48:44,Saturday,10
420,253,98,2,5.45,5,2024-06-24 22:47:47,Monday,22
421,2,77,2,4.48,4,2024-05-15 09:23:00,Wednesday,9
422,194,19,1,9.4,19,2024-04-28 09:37:36,Sunday,9
423,1140,1,1,4.13,21,2024-06-08 12:24:32,Saturday,12
424,1108,47,1,3.28,3,2024-06-16 07:22:18,Sunday,7
425,1170,68,1,6.14,18,2024-02-26 20:48:06,Monday,20
426,287,92,1,3.8,4,2024-01-02 03:42:56,Tuesday,3
427,906,56,2,7.29,7,2024-04-14 15:14:38,Sunday,15
428,1091,92,2,7.85,8,2024-05-09 06:22:49,Thursday,6
429,659,36,4,31.29,94,2024-03-07 16:19:06,Thursday,16
430,1008,23,1,3.36,17,2024-04-28 13:52:36,Sunday,13
431,964,99,1,6.67,33,2024-01-22 21:12:29,Monday,21
432,19,99,1,8.68,43,2024-03-30 17:14:00,Saturday,17
433,347,17,1,9.65,29,2024-05-26 23:36:11,Sunday,23
434,442,15,1,7.45,37,2024-04-13 09:27:21,Saturday,9
435,1135,68,1,8.2,25,2024-04-05 08:28:06,Friday,8
436,124,65,1,3.19,6,2024-04-25 11:51:23,Thursday,11
437,619,7,1,2.3,2,2024-05-01 07:26:40,Wednesday,7
438,204,39,1,5.14,10,2024-05-05 14:44:07,Sunday,14
439,856,58,1,9.4,28,2024-01-15 17:51:19,Monday,17
440,512,22,1,6.34,32,2024-06-30 09:08:12,Sunday,9
441,635,56,1,3.74,4,2024-06-18 13:00:32,Tuesday,13
442,906,9,1,8.87,44,2024-06-13 08:44:18,Thursday,8
443,1117,93,1,7.15,21,2024-01-24 16:52:50,Wednesday,16
444,1009,8,2,14.9,30,2024-06-06 07:29:09,Thursday,7
445,514,30,2,5.88,6,2024-04-01 21:15:13,Monday,21
446,517,87,4,25.33,51,2024-01-10 15:36:57,Wednesday,15
447,806,5,1,8.91,45,2024-01-12 22:35:19,Friday,22
448,755,70,2,8.06,16,2024-06-07 21:39:57,Friday,21
449,320,93,3,15.38,46,2024-03-20 08:31:40,Wednesday,8
450,637,21,1,8.69,17,2024-02-03 09:33:09,Saturday,9
451,634,94,1,4.36,22,2024-04-18 18:35:08,Thursday,18
452,179,40,1,2.1,4,2024-02-06 06:32:35,Tuesday,6
453,634,5,1,8.69,43,2024-02-06 18:09:14,Tuesday,18
454,1047,43,1,4.23,21,2024-01-14 14:35:33,Sunday,14
455,301,87,1,6.49,13,2024-02-11 23:10:13,Sunday,23
456,498,62,1,6.76,14,2024-03-31 06:37:36,Sunday,6
457,1102,31,2,9.08,9,2024-02-25 16:28:59,Sunday,16
458,896,36,1,6.75,20,2024-03-20 19:16:28,Wednesday,19
459,714,26,3,21.05,105,2024-05-18 23:51:16,Saturday,23
460,1009,22,1,7.11,36,2024-02-13 14:32:55,Tuesday,14
461,299,42,1,1.59,2,2024-06-11 04:57:56,Tuesday,4
462,3,96,2,6.9,34,2024-04-21 09:27:47,Sunday,9
463,616,68,1,7.97,24,2024-01-21 18:58:47,Sunday,18
464,253,99,3,26.16,131,2024-05-11 22:11:15,Saturday,22
465,372,100,1,8.27,8,2024-03-08 17:29:24,Friday,17
466,153,18,1,2.71,5,2024-01-13 13:40:25,Saturday,13
467,194,15,2,14.97,75,2024-01-30 18:20:27,Tuesday,18
468,65,11,1,6.41,19,2024-06-13 17:01:04,Thursday,17
469,544,50,2,8.19,25,2024-02-21 11:02:56,Wednesday,11
470,714,36,1,7.9,24,2024-01-11 19:31:07,Thursday,19
471,819,85,1,9.64,48,2024-01-01 19:18:48,Monday,19
472,1077,44,2,13.84,28,2024-02-23 10:57:34,Friday,10
473,25,17,3,27.68,83,2024-05-18 16:03:49,Saturday,16
474,424,19,1,9.55,19,2024-02-20 13:14:06,Tuesday,13
475,301,100,1,8.11,8,2024-05-26 20:58:46,Sunday,20
476,1164,36,1,7.57,23,2024-02-01 17:41:37,Thursday,17
477,619,79,1,2.42,7,2024-06-09 17:54:34,Sunday,17
478,502,98,1,2.68,3,2024-04-04 21:58:02,Thursday,21
479,677,80,3,27.78,139,2024-03-26 13:29:41,Tuesday,13
480,947,42,1,2.06,2,2024-02-28 16:07:34,Wednesday,16
481,895,97,2,7.02,21,2024-03-12 20:14:00,Tuesday,20
482,602,86,1,3.44,10,2024-02-20 01:10:41,Tuesday,1
483,150,45,1,3.86,19,2024-02-07 13:46:59,Wednesday,13
484,253,94,1,4.57,23,2024-03-25 11:55:14,Monday,11
485,517,34,1,2.97,15,2024-04-11 06:36:32,Thursday,6
486,1125,42,1,2.07,2,2024-03-17 16:28:18,Sunday,16
487,793,74,1,4.48,4,2024-04-05 19:38:32,Friday,19
488,194,1,1,4.11,21,2024-01-15 18:30:48,Monday,18
489,1067,16,1,5.06,10,2024-01-21 06:00:01,Sunday,6
490,971,83,1,8.49,8,2024-02-10 18:13:30,Saturday,18
491,253,88,1,2.88,9,2024-03-12 04:32:05,Tuesday,4
492,1014,30,2,6.14,6,2024-03-22 09:44:22,Friday,9
493,522,75,2,12.95,13,2024-06-09 16:11:18,Sunday,16
494,943,59,2,7.0,14,2024-01-04 12:25:35,Thursday,12
495,9,46,1,3.75,4,2024-01-27 08:27:38,Saturday,8
496,160,58,1,9.41,28,2024-05-19 20:53:13,Sunday,20
497,41,53,1,5.26,26,2024-04-22 22:11:05,Monday,22
498,908,73,1,5.65,11,2024-04-01 13:02:11,Monday,13
499,850,57,2,10.07,50,2024-02-16 10:08:51,Friday,10
500,229,6,1,7.92,24,2024-04-26 09:46:57,Friday,9
501,291,84,1,3.93,4,2024-05-07 22:34:10,Tuesday,22
502,754,4,1,9.73,10,2024-06-27 17:32:13,Thursday,17
503,717,78,3,29.1,58,2024-04-16 11:13:31,Tuesday,11
504,850,84,1,3.8,4,2024-05-13 18:31:36,Monday,18
505,188,77,1,2.27,2,2024-02-29 23:47:27,Thursday,23
506,431,19,2,18.26,37,2024-03-07 18:22:40,Thursday,18
507,1023,80,1,9.27,46,2024-04-08 11:11:35,Monday,11
508,1033,6,1,8.25,25,2024-06-13 17:20:03,Thursday,17
509,150,70,1,4.11,8,2024-06-18 07:30:10,Tuesday,7
510,360,91,1,8.27,8,2024-05-27 01:36:20,Monday,1
511,181,55,1,4.22,13,2024-04-12 17:33:12,Friday,17
512,499,19,2,18.71,37,2024-04-18 16:19:00,Thursday,16
513,553,78,1,9.8,20,2024-05-14 22:07:31,Tuesday,22
514,768,100,1,8.16,8,2024-02-28 02:45:11,Wednesday,2
515,372,5,1,8.92,45,2024-05-02 10:40:17,Thursday,10
516,45,16,2,10.67,21,2024-05-06 08:22:57,Monday,8
517,732,18,1,2.69,5,2024-05-14 09:34:47,Tuesday,9
518,758,32,1,6.21,31,2024-03-02 08:42:44,Saturday,8
519,82,63,2,4.49,22,2024-05-05 17:16:20,Sunday,17
520,1142,100,1,8.0,8,2024-02-05 12:03:33,Monday,12
521,942,57,2,10.03,50,2024-04-16 16:42:30,Tuesday,16
522,732,57,1,4.98,25,2024-03-15 06:36:35,Friday,6
523,563,90,1,4.32,13,2024-01-20 13:28:32,Saturday,13
524,782,71,1,2.36,7,2024-01-08 14:40:50,Monday,14
525,637,75,2,13.35,13,2024-04-03 09:46:14,Wednesday,9
526,89,3,3,10.32,10,2024-04-06 11:30:29,Saturday,11
527,447,52,1,5.98,18,2024-06-19 16:34:05,Wednesday,16
528,37,69,3,14.24,28,2024-03-01 12:52:06,Friday,12
529,1145,16,1,5.19,10,2024-03-07 15:12:55,Thursday,15
530,613,8,1,7.34,15,2024-06-25 08:41:05,Tuesday,8
531,372,21,3,25.81,52,2024-02-09 14:59:40,Friday,14
532,368,19,1,9.4,19,2024-05-14 13:44:49,Tuesday,13
533,107,63,1,1.66,8,2024-02-12 20:47:26,Monday,20
534,920,5,4,35.83,179,2024-05-15 21:37:57,Wednesday,21
535,397,12,1,6.82,34,2024-06-11 16:18:59,Tuesday,16
536,150,46,4,11.62,12,2024-03-24 08:20:37,Sunday,8
537,861,87,1,4.38,9,2024-03-31 07:08:38,Sunday,7
538,867,50,1,3.7,11,2024-01-14 06:29:48,Sunday,6
539,1062,67,1,7.38,22,2024-01-24 13:20:00,Wednesday,13
540,150,64,2,12.48,37,2024-05-29 08:38:31,Wednesday,8
541,977,29,1,2.22,2,2024-02-25 13:06:19,Sunday,13
542,626,27,4,21.88,109,2024-02-09 21:12:39,Friday,21
543,45,47,3,9.93,10,2024-03-09 17:53:49,Saturday,17
544,766,23,1,3.38,17,2024-01-29 05:38:42,Monday,5
545,400,39,1,5.77,12,2024-03-13 15:15:00,Wednesday,15
546,71,99,1,8.45,42,2024-05-18 20:16:23,Saturday,20
547,1089,96,1,3.43,17,2024-01-08 16:13:32,Monday,16
548,861,64,2,10.72,32,2024-03-07 21:04:09,Thursday,21
549,714,74,1,4.56,5,2024-01-17 03:03:33,Wednesday,3
550,380,20,1,5.33,27,2024-06-06 14:52:09,Thursday,14
551,294,67,1,7.38,22,2024-04-13 06:22:55,Saturday,6
552,1011,53,1,5.12,26,2024-06-21 15:02:29,Friday,15
553,825,38,1,8.87,27,2024-04-24 22:49:48,Wednesday,22
554,1030,61,1,8.75,44,2024-03-18 16:03:19,Monday,16
555,788,11,1,6.58,20,2024-02-01 13:15:56,Thursday,13
556,350,25,1,6.38,19,2024-02-02 17:25:48,Friday,17
557,346,8,2,10.08,20,2024-02-20 20:43:47,Tuesday,20
558,497,20,4,22.08,110,2024-06-19 22:15:33,Wednesday,22
559,110,2,2,11.06,55,2024-02-07 05:37:31,Wednesday,5
560,307,82,2,14.15,28,2024-02-14 03:48:02,Wednesday,3
561,948,17,3,28.04,84,2024-05-06 19:44:01,Monday,19
562,327,32,1,6.67,33,2024-03-21 10:42:19,Thursday,10
563,406,65,1,3.23,6,2024-06-05 12:49:56,Wednesday,12
564,111,90,1,4.25,13,2024-06-25 11:45:26,Tuesday,11
565,989,17,2,18.92,57,2024-03-25 04:57:22,Monday,4
566,535,31,1,4.66,5,2024-02-10 18:46:58,Saturday,18
567,153,27,1,5.62,28,2024-03-05 16:33:24,Tuesday,16
568,1077,30,3,9.05,9,2024-03-20 08:46:29,Wednesday,8
569,253,65,1,3.36,7,2024-06-09 22:20:34,Sunday,22
570,339,3,1,3.36,3,2024-06-29 11:58:39,Saturday,11
571,582,51,6,35.37,35,2024-05-24 09:31:48,Friday,9
572,770,57,2,10.1,50,2024-05-25 10:55:08,Saturday,10
573,481,12,3,22.39,112,2024-04-12 10:20:25,Friday,10
574,53,93,2,14.52,44,2024-06-30 16:34:07,Sunday,16
575,138,37,1,6.72,34,2024-04-24 16:04:31,Wednesday,16
576,11,92,2,7.87,8,2024-02-05 20:32:13,Monday,20
577,234,20,2,10.85,54,2024-03-20 16:04:49,Wednesday,16
578,394,85,2,20.0,100,2024-06-18 07:25:56,Tuesday,7
579,1030,8,1,7.23,14,2024-01-20 15:00:44,Saturday,15
580,943,5,1,8.97,45,2024-02-22 06:28:23,Thursday,6
581,931,22,1,7.33,37,2024-03-05 14:36:48,Tuesday,14
582,253,29,2,4.45,4,2024-01-21 13:49:05,Sunday,13
583,83,41,1,2.98,9,2024-06-03 11:56:46,Monday,11
584,1107,40,1,2.08,4,2024-01-02 17:19:59,Tuesday,17
585,124,7,1,2.22,2,2024-04-10 00:59:36,Wednesday,0
586,29,76,1,3.12,3,2024-06-05 00:57:54,Wednesday,0
587,794,23,1,3.43,17,2024-03-01 08:35:44,Friday,8
588,256,21,2,17.31,35,2024-05-03 17:49:29,Friday,17
589,278,2,1,5.46,27,2024-06-02 23:17:21,Sunday,23
590,1151,36,1,7.78,23,2024-02-03 06:03:27,Saturday,6
591,867,44,2,13.52,27,2024-03-09 09:17:22,Saturday,9
592,581,98,1,2.79,3,2024-01-19 18:00:54,Friday,18
593,332,86,1,3.57,11,2024-04-20 06:43:42,Saturday,6
594,1170,9,1,9.14,46,2024-02-20 13:15:21,Tuesday,13
595,1160,87,1,6.53,13,2024-05-16 22:53:41,Thursday,22
596,1011,49,1,8.03,40,2024-01-02 07:11:28,Tuesday,7
597,253,17,3,28.56,86,2024-01-23 08:30:56,Tuesday,8
598,843,66,4,15.55,78,2024-02-06 19:54:43,Tuesday,19
599,348,42,1,2.11,2,2024-02-16 17:17:08,Friday,17
600,736,42,2,4.15,4,2024-03-22 21:53:13,Friday,21
601,843,47,1,3.32,3,2024-02-13 12:26:36,Tuesday,12
602,724,91,2,14.34,14,2024-01-17 16:30:34,Wednesday,16
603,351,96,1,3.44,17,2024-06-15 10:44:10,Saturday,10
604,355,93,1,7.27,22,2024-05-05 08:32:41,Sunday,8
605,273,31,1,3.64,4,2024-06-26 14:02:38,Wednesday,14
606,918,83,3,24.75,25,2024-06-20 11:16:42,Thursday,11
607,43,46,3,11.16,11,2024-03-24 16:31:25,Sunday,16
608,925,32,1,6.61,33,2024-05-18 20:29:22,Saturday,20
609,421,94,2,6.53,33,2024-05-07 08:19:42,Tuesday,8
610,811,51,1,5.92,6,2024-01-14 16:19:31,Sunday,16
611,947,67,1,7.4,22,2024-04-06 06:17:36,Saturday,6
612,356,27,1,5.52,28,2024-05-09 20:37:46,Thursday,20
613,989,67,2,15.16,45,2024-03-04 16:14:59,Monday,16
614,716,37,1,6.9,34,2024-02-22 06:46:05,Thursday,6
615,290,47,1,3.35,3,2024-04-27 22:53:33,Saturday,22
616,1145,85,1,10.2,51,2024-02-29 09:07:42,Thursday,9
617,770,8,2,14.85,30,2024-06-20 13:03:45,Thursday,13
618,1125,99,1,8.73,44,2024-06-17 09:36:04,Monday,9
619,632,6,1,7.97,24,2024-06-26 06:07:58,Wednesday,6
620,522,11,2,12.9,39,2024-03-18 06:10:53,Monday,6
621,736,28,1,2.15,6,2024-05-26 13:35:07,Sunday,13
622,113,66,1,2.96,15,2024-01-26 03:19:41,Friday,3
623,1136,95,3,28.77,58,2024-03-22 09:41:36,Friday,9
624,131,42,1,2.05,2,2024-04-24 06:35:27,Wednesday,6
625,687,2,2,10.55,53,2024-04-13 16:13:20,Saturday,16
626,746,37,3,20.37,102,2024-03-19 15:32:17,Tuesday,15
627,102,90,1,4.24,13,2024-04-06 09:48:33,Saturday,9
628,316,22,2,13.97,70,2024-03-20 16:41:13,Wednesday,16
629,383,28,2,4.46,13,2024-06-05 22:13:24,Wednesday,22
630,632,60,1,7.18,14,2024-03-11 13:57:54,Monday,13
631,343,74,1,4.54,5,2024-01-11 18:03:36,Thursday,18
632,612,62,1,8.63,17,2024-06-30 14:57:40,Sunday,14
633,656,88,2,5.74,17,2024-04-13 22:28:33,Saturday,22
634,386,80,1,9.0,45,2024-02-13 03:41:25,Tuesday,3
635,29,75,2,12.81,13,2024-06-08 18:07:40,Saturday,18
636,160,17,1,9.16,27,2024-06-16 08:25:34,Sunday,8
637,92,53,2,9.96,50,2024-05-02 20:01:29,Thursday,20
638,971,13,2,15.43,15,2024-03-13 11:27:24,Wednesday,11
639,812,25,3,18.31,55,2024-01-26 08:39:09,Friday,8
640,317,99,1,8.39,42,2024-01-27 04:31:38,Saturday,4
641,736,23,1,3.39,17,2024-06-06 18:31:46,Thursday,18
642,968,72,1,7.22,7,2024-06-14 08:31:40,Friday,8
643,779,1,2,8.17,41,2024-01-29 20:04:14,Monday,20
644,295,36,2,15.09,45,2024-04-29 20:03:59,Monday,20
645,1141,34,1,2.92,15,2024-05-19 07:08:12,Sunday,7
646,645,81,2,8.1,16,2024-04-02 15:05:15,Tuesday,15
647,250,27,3,16.18,81,2024-04-02 18:47:49,Tuesday,18
648,1110,54,1,4.0,20,2024-05-29 12:38:18,Wednesday,12
649,144,85,2,19.97,100,2024-01-15 00:44:39,Monday,0
650,201,91,2,16.16,16,2024-06-11 16:47:32,Tuesday,16
651,736,17,1,9.39,28,2024-01-16 21:02:43,Tuesday,21
652,253,96,1,3.48,17,2024-02-03 17:56:54,Saturday,17
653,925,98,1,2.71,3,2024-06-17 10:07:00,Monday,10
654,184,76,1,3.09,3,2024-03-05 07:38:48,Tuesday,7
655,596,2,1,5.52,28,2024-05-07 07:42:40,Tuesday,7
656,705,79,2,5.63,17,2024-03-04 16:47:37,Monday,16
657,1141,50,1,3.1,9,2024-01-07 17:55:09,Sunday,17
658,141,43,3,12.78,64,2024-06-23 07:53:35,Sunday,7
659,908,54,1,3.96,20,2024-05-04 16:05:44,Saturday,16
660,1127,78,1,9.41,19,2024-01-01 10:49:37,Monday,10
661,350,46,1,3.59,4,2024-01-01 14:09:22,Monday,14
662,567,17,1,9.29,28,2024-03-15 20:20:56,Friday,20
663,1061,62,1,8.67,17,2024-03-24 09:36:01,Sunday,9
664,383,22,2,14.57,73,2024-04-21 18:00:58,Sunday,18
665,1034,73,1,5.64,11,2024-05-04 15:28:21,Saturday,15
666,1012,82,2,13.54,27,2024-02-21 08:12:20,Wednesday,8
667,253,18,1,2.75,6,2024-01-06 02:15:52,Saturday,2
668,32,92,1,3.14,3,2024-03-05 17:47:51,Tuesday,17
669,943,53,1,5.22,26,2024-04-23 23:54:02,Tuesday,23
670,253,97,1,3.66,11,2024-05-11 21:45:48,Saturday,21
671,763,27,5,18.92,95,2024-03-07 17:40:18,Thursday,17
672,1023,92,1,3.79,4,2024-06-07 10:49:05,Friday,10
673,4,2,2,10.84,54,2024-02-04 16:23:53,Sunday,16
674,715,27,1,3.93,20,2024-05-26 20:16:49,Sunday,20
675,1011,78,1,10.14,20,2024-03-30 18:54:22,Saturday,18
676,1036,36,4,31.1,93,2024-04-29 01:12:34,Monday,1
677,800,49,1,7.33,37,2024-03-21 05:54:11,Thursday,5
678,1104,9,1,9.11,46,2024-04-01 06:10:02,Monday,6
679,1087,34,1,2.76,14,2024-01-03 13:28:50,Wednesday,13
680,849,99,1,8.56,43,2024-04-13 19:19:53,Saturday,19
681,253,64,1,6.31,19,2024-05-18 19:55:59,Saturday,19
682,1099,21,3,25.22,50,2024-01-26 19:59:42,Friday,19
683,164,98,1,2.52,3,2024-04-19 20:21:54,Friday,20
684,562,56,5,18.43,18,2024-01-06 22:33:37,Saturday,22
685,166,6,2,15.9,48,2024-01-16 16:59:43,Tuesday,16
686,342,68,3,24.85,75,2024-04-30 17:19:04,Tuesday,17
687,584,87,1,6.27,13,2024-02-09 13:39:26,Friday,13
688,397,29,2,4.3,4,2024-06-29 11:41:29,Saturday,11
689,853,39,1,5.57,11,2024-02-19 09:17:35,Monday,9
690,456,67,1,7.7,23,2024-03-07 08:43:31,Thursday,8
691,174,81,1,3.72,7,2024-01-01 04:06:50,Monday,4
692,584,14,3,15.51,78,2024-05-08 13:50:27,Wednesday,13
693,850,16,4,20.12,40,2024-01-10 10:19:59,Wednesday,10
694,613,93,1,7.38,22,2024-05-05 07:40:34,Sunday,7
695,689,5,3,26.24,131,2024-04-24 14:49:01,Wednesday,14
696,401,27,2,11.19,56,2024-05-01 10:52:33,Wednesday,10
697,959,8,2,14.86,30,2024-01-11 08:55:10,Thursday,8
698,356,13,1,7.92,8,2024-01-30 13:44:18,Tuesday,13
699,287,21,1,8.72,17,2024-01-12 07:46:46,Friday,7
700,834,37,1,6.63,33,2024-03-16 18:50:05,Saturday,18
701,732,96,5,17.86,89,2024-05-11 03:36:16,Saturday,3
702,736,22,1,7.24,36,2024-01-21 18:52:55,Sunday,18
703,1141,28,1,2.23,7,2024-02-12 11:28:12,Monday,11
704,368,84,3,7.96,8,2024-06-22 17:12:18,Saturday,17
705,1149,5,1,9.04,45,2024-05-03 04:28:58,Friday,4
706,1028,4,1,9.52,10,2024-04-05 12:08:34,Friday,12
707,1078,54,1,4.08,20,2024-04-13 09:42:28,Saturday,9
708,713,56,2,7.44,7,2024-01-07 13:55:12,Sunday,13
709,988,10,1,6.5,13,2024-06-18 22:31:07,Tuesday,22
710,714,38,3,25.46,76,2024-02-14 19:16:10,Wednesday,19
711,83,50,1,4.07,12,2024-03-19 17:31:18,Tuesday,17
712,372,37,1,6.85,34,2024-03-26 01:15:19,Tuesday,1
713,722,73,1,5.59,11,2024-06-01 16:17:58,Saturday,16
714,249,44,2,13.77,28,2024-06-04 19:21:55,Tuesday,19
715,492,6,3,23.78,71,2024-04-13 20:33:34,Saturday,20
716,253,5,1,8.79,44,2024-01-15 12:28:14,Monday,12
717,886,76,1,3.14,3,2024-03-21 16:51:04,Thursday,16
718,392,35,1,2.39,2,2024-04-14 18:24:37,Sunday,18
719,468,53,1,4.16,21,2024-03-02 09:26:42,Saturday,9
720,1119,83,1,8.22,8,2024-02-13 16:52:46,Tuesday,16
721,724,95,1,9.52,19,2024-02-25 16:04:06,Sunday,16
722,173,44,3,20.63,41,2024-05-10 14:28:14,Friday,14
723,939,71,2,3.66,11,2024-02-16 10:49:57,Friday,10
724,778,93,2,14.75,44,2024-05-30 18:37:10,Thursday,18
725,454,78,1,9.71,19,2024-02-01 21:44:39,Thursday,21
726,463,56,1,3.77,4,2024-03-31 08:51:56,Sunday,8
727,450,15,1,7.14,36,2024-02-04 13:25:00,Sunday,13
728,150,3,1,3.41,3,2024-04-23 08:32:36,Tuesday,8
729,736,19,1,9.4,19,2024-05-20 13:00:31,Monday,13
730,473,49,1,8.34,42,2024-02-11 11:45:04,Sunday,11
731,160,90,2,8.91,27,2024-01-07 07:57:11,Sunday,7
732,486,46,2,7.36,7,2024-06-03 19:35:27,Monday,19
733,62,26,1,7.07,35,2024-05-05 19:12:12,Sunday,19
734,291,43,1,4.21,21,2024-06-07 06:49:25,Friday,6
735,420,78,4,40.15,80,2024-03-07 07:13:53,Thursday,7
736,779,65,1,3.25,6,2024-01-07 18:59:20,Sunday,18
737,990,60,2,14.12,28,2024-03-13 19:37:26,Wednesday,19
738,713,64,2,8.54,26,2024-06-09 12:34:02,Sunday,12
739,674,21,1,8.74,17,2024-03-28 21:02:03,Thursday,21
740,505,66,1,3.9,20,2024-02-17 14:08:15,Saturday,14
741,1168,85,2,19.49,97,2024-05-26 17:11:40,Sunday,17
742,287,79,2,5.43,16,2024-01-06 15:06:05,Saturday,15
743,376,98,1,2.77,3,2024-04-10 19:20:26,Wednesday,19
744,370,100,2,16.62,17,2024-05-25 20:26:09,Saturday,20
745,186,27,2,10.79,54,2024-06-02 18:45:57,Sunday,18
746,939,62,1,8.89,18,2024-03-21 21:36:39,Thursday,21
747,488,36,1,7.78,23,2024-06-14 15:35:36,Friday,15
748,590,60,1,7.32,15,2024-02-23 17:16:27,Friday,17
749,1049,85,1,10.15,51,2024-03-14 15:01:12,Thursday,15
750,722,43,2,8.55,43,2024-02-12 22:34:47,Monday,22
751,391,42,1,2.1,2,2024-03-02 22:53:36,Saturday,22
752,877,23,1,3.28,16,2024-02-22 21:00:55,Thursday,21
753,745,70,1,4.02,8,2024-06-09 12:43:41,Sunday,12
754,290,18,4,10.68,21,2024-02-12 19:59:00,Monday,19
755,800,8,1,7.26,15,2024-02-24 09:31:33,Saturday,9
756,1049,48,1,7.19,14,2024-03-07 12:20:54,Thursday,12
757,278,66,1,4.06,20,2024-04-03 05:59:12,Wednesday,5
758,544,84,1,3.36,3,2024-03-03 22:51:44,Sunday,22
759,815,15,1,7.31,37,2024-03-11 21:33:17,Monday,21
760,667,46,1,3.57,4,2024-06-30 10:07:14,Sunday,10
761,998,58,3,27.61,83,2024-01-26 19:53:20,Friday,19
762,716,15,1,7.64,38,2024-05-07 07:04:48,Tuesday,7
763,50,30,1,2.99,3,2024-04-26 12:01:31,Friday,12
764,237,15,1,7.53,38,2024-01-24 07:23:52,Wednesday,7
765,386,42,1,2.1,2,2024-04-19 16:15:07,Friday,16
766,249,52,2,12.08,36,2024-03-09 14:28:52,Saturday,14
767,162,46,3,8.23,8,2024-04-07 16:57:22,Sunday,16
768,379,78,1,10.08,20,2024-01-22 10:51:25,Monday,10
769,253,97,1,3.67,11,2024-01-29 16:40:34,Monday,16
770,650,52,1,6.06,18,2024-05-25 07:28:39,Saturday,7
771,370,22,1,6.38,32,2024-04-23 20:38:32,Tuesday,20
772,563,18,2,5.31,11,2024-05-17 15:18:39,Friday,15
773,2,12,1,5.35,27,2024-06-24 11:48:59,Monday,11
774,1146,36,1,7.76,23,2024-05-16 01:58:00,Thursday,1
775,1042,7,4,10.3,10,2024-03-17 08:10:37,Sunday,8
776,76,4,2,20.14,20,2024-04-16 15:22:14,Tuesday,15
777,532,45,2,7.65,38,2024-06-28 08:23:14,Friday,8
778,899,34,1,2.84,14,2024-06-22 22:01:19,Saturday,22
779,160,50,1,4.17,13,2024-01-20 18:48:53,Saturday,18
780,868,3,1,3.43,3,2024-05-27 10:26:44,Monday,10
781,590,88,1,2.9,9,2024-04-16 13:37:54,Tuesday,13
782,1107,56,1,3.68,4,2024-05-25 22:25:00,Saturday,22
783,223,6,1,8.36,25,2024-03-09 00:19:59,Saturday,0
784,1135,3,1,3.26,3,2024-02-18 20:48:19,Sunday,20
785,191,58,2,18.75,56,2024-02-19 06:10:33,Monday,6
786,448,27,1,5.62,28,2024-05-16 22:52:32,Thursday,22
787,45,63,3,6.72,34,2024-06-12 06:32:53,Wednesday,6
788,3,17,1,9.56,29,2024-01-11 05:19:24,Thursday,5
789,811,95,1,9.27,19,2024-02-22 20:08:17,Thursday,20
790,792,86,1,3.5,10,2024-02-07 10:01:32,Wednesday,10
791,724,55,1,5.02,15,2024-04-06 20:46:19,Saturday,20
792,276,3,1,3.44,3,2024-05-07 18:10:38,Tuesday,18
793,1084,72,1,9.13,9,2024-03-25 17:41:18,Monday,17
794,530,72,1,9.1,9,2024-01-07 21:46:44,Sunday,21
795,1002,97,1,2.6,8,2024-05-09 06:17:14,Thursday,6
796,56,14,1,5.09,25,2024-03-27 07:38:28,Wednesday,7
797,179,54,1,3.98,20,2024-01-29 17:26:20,Monday,17
798,335,73,3,16.19,32,2024-06-10 02:10:19,Monday,2
799,1072,97,1,3.56,11,2024-02-17 06:13:39,Saturday,6
800,917,46,1,3.77,4,2024-02-23 14:46:30,Friday,14
801,209,96,1,3.58,18,2024-06-27 17:11:54,Thursday,17
802,140,59,1,3.57,7,2024-04-27 07:06:10,Saturday,7
803,714,99,1,8.58,43,2024-03-08 17:53:53,Friday,17
804,651,2,1,5.55,28,2024-04-09 11:05:46,Tuesday,11
805,175,33,2,16.37,16,2024-03-30 14:17:33,Saturday,14
806,1107,98,2,5.36,5,2024-03-27 16:40:54,Wednesday,16
807,228,16,1,5.12,10,2024-01-24 11:08:32,Wednesday,11
808,882,45,1,3.72,19,2024-04-01 22:24:08,Monday,22
809,1168,16,1,5.14,10,2024-06-20 09:35:04,Thursday,9
810,167,46,1,3.15,3,2024-03-05 20:23:41,Tuesday,20
811,939,70,2,5.6,11,2024-04-30 11:38:59,Tuesday,11
812,959,73,2,8.47,17,2024-06-15 19:01:46,Saturday,19
813,362,91,5,39.59,40,2024-02-27 08:40:41,Tuesday,8
814,190,73,1,5.41,11,2024-04-17 04:07:06,Wednesday,4
815,945,20,1,5.34,27,2024-06-07 07:56:54,Friday,7
